Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,467.30874013900757,40000016,26205316,1.5264,6454282,1125682,0.2463,0.0430,17.4409%,28.1420,22208124,19.7286,555.2029,20000016,12939060,1.5457,3233671,562917,0.2499,0.0435,17.4080%,28.1458,10951125,19.4542,547.5558
traces,media_3_trace,113.6968765258789,Pass,289.7254500389099,20000046,8755475,2.2843,1130407,393728,0.1291,0.0450,34.8306%,19.6864,6438041,16.3515,321.9013,10000046,4256319,2.3495,568763,198558,0.1336,0.0467,34.9105%,19.8557,3235610,16.2955,323.5595
traces,infra_15_trace,101.22027969360352,Pass,526.7635860443115,50000052,49355944,1.0131,6957507,941161,0.1410,0.0191,13.5273%,18.8232,45484314,48.3279,909.6853,25000052,11021484,2.2683,3466846,453833,0.3146,0.0412,13.0907%,18.1533,9038030,19.9149,361.5204
traces,web_25_trace,46.08135795593262,Pass,196.3613841533661,14999989,14862701,1.0092,2548670,521391,0.1715,0.0351,20.4574%,34.7594,11080369,21.2516,738.6918,7999989,6876783,1.1633,1342253,278115,0.1952,0.0404,20.7200%,34.7644,5888676,21.1735,736.0855
traces,compress_7_trace,399.4104585647583,Pass,1249.634262084961,130000052,40783054,3.1876,15042451,1563067,0.3688,0.0383,10.3910%,12.0236,25085651,16.0490,192.9665,65000052,19131277,3.3976,7447474,670311,0.3893,0.0350,9.0005%,10.3125,11192592,16.6976,172.1936
traces,int_36_trace,201.8018684387207,Pass,610.2423408031464,53761949,66922650,0.8033,7755130,1958958,0.1159,0.0293,25.2602%,36.4376,44914355,22.9277,835.4302,27761949,30299946,0.9162,4116890,980144,0.1359,0.0323,23.8079%,35.3053,20687415,21.1065,745.1716
