Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,440.5173251628876,40000016,23450498,1.7057,6454282,958251,0.2752,0.0409,14.8467%,23.9563,19428700,20.2752,485.7173,20000016,11569775,1.7286,3233671,479976,0.2795,0.0415,14.8431%,23.9988,9570190,19.9389,478.5091
traces,media_3_trace,113.6968765258789,Pass,269.85025119781494,20000046,5084652,3.9334,1130407,133412,0.2223,0.0262,11.8021%,6.6706,2437456,18.2701,121.8725,10000046,2370584,4.2184,568763,64831,0.2399,0.0273,11.3986%,6.4831,1181135,18.2187,118.1130
traces,infra_15_trace,101.22027969360352,Pass,498.58818674087524,50000052,38637507,1.2941,6957507,584994,0.1801,0.0151,8.4081%,11.6999,34279829,58.5986,685.5959,25000052,8302764,3.0111,3466846,267139,0.4176,0.0322,7.7055%,10.6855,6107347,22.8621,244.2934
traces,web_25_trace,46.08135795593262,Pass,188.02816891670227,14999989,11075710,1.3543,2548670,285028,0.2301,0.0257,11.1834%,19.0019,7059706,24.7685,470.6474,7999989,4558314,1.7550,1342253,134955,0.2945,0.0296,10.0544%,16.8694,3437760,25.4734,429.7206
traces,compress_7_trace,399.4104585647583,Pass,1187.344563961029,130000052,27623843,4.7061,15042451,572519,0.5445,0.0207,3.8060%,4.4040,11238322,19.6296,86.4486,65000052,13474590,4.8239,7447474,263027,0.5527,0.0195,3.5318%,4.0466,5260679,20.0005,80.9335
traces,int_36_trace,201.8018684387207,Pass,584.9579758644104,53761949,50209025,1.0708,7755130,975450,0.1545,0.0194,12.5781%,18.1439,26939737,27.6178,501.0930,27761949,22868713,1.2140,4116890,511509,0.1800,0.0224,12.4246%,18.4248,12667907,24.7658,456.3047
