Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,468.61413288116455,40000016,23296288,1.7170,6454282,951183,0.2771,0.0408,14.7372%,23.7796,19270630,20.2596,481.7656,20000016,11491712,1.7404,3233671,476436,0.2814,0.0415,14.7336%,23.8218,9489839,19.9184,474.4916
traces,media_3_trace,113.6968765258789,Pass,285.1956479549408,20000046,5831317,3.4298,1130407,181962,0.1939,0.0312,16.0970%,9.0981,3252763,17.8761,162.6378,10000046,2757354,3.6267,568763,89921,0.2063,0.0326,15.8099%,8.9921,1602659,17.8230,160.2652
traces,infra_15_trace,101.22027969360352,Pass,533.3854157924652,50000052,41630247,1.2011,6957507,656282,0.1671,0.0158,9.4327%,13.1256,37392459,56.9762,747.8484,25000052,8707676,2.8710,3466846,294975,0.3981,0.0339,8.5085%,11.7990,6556741,22.2281,262.2691
traces,web_25_trace,46.08135795593262,Pass,194.91809105873108,14999989,11959582,1.2542,2548670,338734,0.2131,0.0283,13.2906%,22.5823,7990917,23.5905,532.7282,7999989,4979330,1.6066,1342253,161280,0.2696,0.0324,12.0156%,20.1600,3880226,24.0589,485.0289
traces,compress_7_trace,399.4104585647583,Pass,1292.059318780899,130000052,28435126,4.5718,15042451,624064,0.5290,0.0219,4.1487%,4.8005,12147136,19.4646,93.4395,65000052,13967144,4.6538,7447474,294583,0.5332,0.0211,3.9555%,4.5320,5808337,19.7171,89.3590
traces,int_36_trace,201.8018684387207,Pass,625.2078530788422,53761949,55676561,0.9656,7755130,1288190,0.1393,0.0231,16.6108%,23.9610,32864112,25.5119,611.2894,27761949,25841839,1.0743,4116890,684902,0.1593,0.0265,16.6364%,24.6705,15880432,23.1864,572.0215
