Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,436.3760108947754,40000016,23221380,1.7226,6454282,947045,0.2779,0.0408,14.6731%,23.6761,19195160,20.2685,479.8788,20000016,11460392,1.7451,3233671,474527,0.2822,0.0414,14.6746%,23.7263,9458011,19.9314,472.9002
traces,media_3_trace,113.6968765258789,Pass,268.13470911979675,20000046,7108057,2.8137,1130407,275167,0.1590,0.0387,24.3423%,13.7583,4662076,16.9427,233.1033,10000046,3414305,2.9289,568763,137873,0.1666,0.0404,24.2409%,13.7872,2328235,16.8868,232.8224
traces,infra_15_trace,101.22027969360352,Pass,492.10255312919617,50000052,46300224,1.0799,6957507,826681,0.1503,0.0179,11.8819%,16.5336,42306058,51.1758,846.1203,25000052,9865835,2.5340,3466846,371994,0.3514,0.0377,10.7300%,14.8797,7793195,20.9498,311.7272
traces,web_25_trace,46.08135795593262,Pass,184.98633003234863,14999989,13436740,1.1163,2548670,430062,0.1897,0.0320,16.8740%,28.6708,9554610,22.2168,636.9745,7999989,5908637,1.3539,1342253,218724,0.2272,0.0370,16.2953%,27.3405,4860308,22.2212,607.5393
traces,compress_7_trace,399.4104585647583,Pass,1184.6323111057281,130000052,34587383,3.7586,15042451,1129513,0.4349,0.0327,7.5088%,8.6886,18611540,16.4775,143.1656,65000052,16684891,3.8957,7447474,502760,0.4464,0.0301,6.7507%,7.7348,8663194,17.2313,133.2798
traces,int_36_trace,201.8018684387207,Pass,577.7617738246918,53761949,61122253,0.8796,7755130,1584346,0.1269,0.0259,20.4297%,29.4697,38671536,24.4085,719.3105,27761949,28421984,0.9768,4116890,825122,0.1448,0.0290,20.0424%,29.7213,18636637,22.5865,671.3015
