Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,480.81647419929504,40000016,23018069,1.7378,6454282,936409,0.2804,0.0407,14.5083%,23.4102,18989301,20.2789,474.7323,20000016,11363403,1.7600,3233671,469267,0.2846,0.0413,14.5119%,23.4633,9360057,19.9461,468.0025
traces,media_3_trace,113.6968765258789,Pass,290.2879137992859,20000046,4986673,4.0107,1130407,124653,0.2267,0.0250,11.0273%,6.2326,2332289,18.7103,116.6142,10000046,2307078,4.3345,568763,59383,0.2465,0.0257,10.4407%,5.9383,1112607,18.7361,111.2602
traces,infra_15_trace,101.22027969360352,Pass,537.7919018268585,50000052,38524706,1.2979,6957507,572997,0.1806,0.0149,8.2357%,11.4599,34152270,59.6029,683.0447,25000052,8115344,3.0806,3466846,254872,0.4272,0.0314,7.3517%,10.1949,5910545,23.1902,236.4213
traces,web_25_trace,46.08135795593262,Pass,198.61187410354614,14999989,11019879,1.3612,2548670,282801,0.2313,0.0257,11.0960%,18.8534,7000952,24.7558,466.7305,7999989,4554257,1.7566,1342253,135369,0.2947,0.0297,10.0852%,16.9211,3432373,25.3557,429.0472
traces,compress_7_trace,399.4104585647583,Pass,1241.2311770915985,130000052,27270467,4.7671,15042451,546870,0.5516,0.0201,3.6355%,4.2067,10846215,19.8333,83.4324,65000052,13339718,4.8727,7447474,253845,0.5583,0.0190,3.4085%,3.9053,5107516,20.1206,78.5771
traces,int_36_trace,201.8018684387207,Pass,624.3036770820618,53761949,50164105,1.0717,7755130,970401,0.1546,0.0193,12.5130%,18.0500,26863690,27.6831,499.6785,27761949,22843410,1.2153,4116890,506317,0.1802,0.0222,12.2985%,18.2378,12637296,24.9593,455.2020
