Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,432.63481998443604,40000016,22868948,1.7491,6454282,934228,0.2822,0.0409,14.4745%,23.3557,18817219,20.1420,470.4303,20000016,11289884,1.7715,3233671,468264,0.2864,0.0415,14.4809%,23.4132,9277247,19.8120,463.8620
traces,media_3_trace,113.6968765258789,Pass,264.19322514533997,20000046,6295144,3.1771,1130407,223244,0.1796,0.0355,19.7490%,11.1622,3770804,16.8910,188.5398,10000046,3014825,3.3170,568763,112361,0.1887,0.0373,19.7553%,11.2360,1889214,16.8138,188.9205
traces,infra_15_trace,101.22027969360352,Pass,489.12501978874207,50000052,39905507,1.2530,6957507,649501,0.1743,0.0163,9.3353%,12.9900,35611338,54.8288,712.2260,25000052,9078530,2.7538,3466846,315190,0.3819,0.0347,9.0915%,12.6076,6929954,21.9866,277.1976
traces,web_25_trace,46.08135795593262,Pass,181.84799790382385,14999989,12151816,1.2344,2548670,351121,0.2097,0.0289,13.7766%,23.4081,8189339,23.3234,545.9563,7999989,4995545,1.6014,1342253,163181,0.2687,0.0327,12.1572%,20.3977,3895688,23.8734,486.9617
traces,compress_7_trace,399.4104585647583,Pass,1171.1128120422363,130000052,32619551,3.9853,15042451,919248,0.4611,0.0282,6.1110%,7.0711,16459612,17.9055,126.6123,65000052,15671422,4.1477,7447474,406776,0.4752,0.0260,5.4619%,6.2581,7576454,18.6256,116.5607
traces,int_36_trace,201.8018684387207,Pass,575.433856010437,53761949,54952098,0.9783,7755130,1263728,0.1411,0.0230,16.2954%,23.5060,31933539,25.2693,593.9803,27761949,24949257,1.1127,4116890,651360,0.1650,0.0261,15.8217%,23.4623,14863175,22.8187,535.3794
