Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,429.9644730091095,40000016,22469661,1.7802,6454282,933562,0.2872,0.0415,14.4642%,23.3390,18405949,19.7158,460.1485,20000016,11087390,1.8039,3233671,467758,0.2917,0.0422,14.4652%,23.3879,9066766,19.3835,453.3379
traces,media_3_trace,113.6968765258789,Pass,261.6612207889557,20000046,5933016,3.3710,1130407,194762,0.1905,0.0328,17.2294%,9.7381,3356865,17.2357,167.8429,10000046,2835335,3.5269,568763,98069,0.2006,0.0346,17.2425%,9.8069,1683757,17.1691,168.3749
traces,infra_15_trace,101.22027969360352,Pass,485.4820919036865,50000052,40430950,1.2367,6957507,666642,0.1721,0.0165,9.5816%,13.3328,36091476,54.1392,721.8288,25000052,9063061,2.7585,3466846,318939,0.3825,0.0352,9.1997%,12.7575,6892739,21.6115,275.7090
traces,web_25_trace,46.08135795593262,Pass,178.11028409004211,14999989,12126162,1.2370,2548670,353313,0.2102,0.0291,13.8626%,23.5542,8150496,23.0688,543.3668,7999989,5055207,1.5825,1342253,167270,0.2655,0.0331,12.4619%,20.9088,3951838,23.6255,493.9804
traces,compress_7_trace,399.4104585647583,Pass,1163.4414489269257,130000052,32831033,3.9597,15042451,924283,0.4582,0.0282,6.1445%,7.1099,16659875,18.0246,128.1528,65000052,15770026,4.1217,7447474,410279,0.4723,0.0260,5.5090%,6.3120,7661910,18.6749,117.8754
traces,int_36_trace,201.8018684387207,Pass,571.6431419849396,53761949,54149011,0.9929,7755130,1234478,0.1432,0.0228,15.9182%,22.9619,30906393,25.0360,574.8749,27761949,24099232,1.1520,4116890,617121,0.1708,0.0256,14.9900%,22.2290,13883454,22.4971,500.0893
