Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,443.52599811553955,40000016,23440469,1.7065,6454282,956248,0.2753,0.0408,14.8157%,23.9062,19415870,20.3042,485.3966,20000016,11571081,1.7284,3233671,479351,0.2795,0.0414,14.8237%,23.9675,9569697,19.9639,478.4845
traces,media_3_trace,113.6968765258789,Pass,273.1321232318878,20000046,6639510,3.0123,1130407,241198,0.1703,0.0363,21.3373%,12.0599,4148339,17.1989,207.4165,10000046,3187438,3.1373,568763,121049,0.1784,0.0380,21.2829%,12.1048,2080031,17.1834,208.0021
traces,infra_15_trace,101.22027969360352,Pass,499.329519033432,50000052,42772439,1.1690,6957507,720306,0.1627,0.0168,10.3529%,14.4061,38652264,53.6609,773.0445,25000052,9153069,2.7313,3466846,324358,0.3788,0.0354,9.3560%,12.9743,7038229,21.6990,281.5286
traces,web_25_trace,46.08135795593262,Pass,187.3034369945526,14999989,12812352,1.1707,2548670,393977,0.1989,0.0307,15.4581%,26.2652,8889196,22.5627,592.6135,7999989,5447959,1.4684,1342253,192357,0.2464,0.0353,14.3309%,24.0447,4371650,22.7268,546.4570
traces,compress_7_trace,399.4104585647583,Pass,1176.8159980773926,130000052,33822313,3.8436,15042451,1053689,0.4447,0.0312,7.0048%,8.1053,17847347,16.9380,137.2872,65000052,16406554,3.9618,7447474,480177,0.4539,0.0293,6.4475%,7.3873,8381989,17.4560,128.9536
traces,int_36_trace,201.8018684387207,Pass,584.5860879421234,53761949,58547594,0.9183,7755130,1444897,0.1325,0.0247,18.6315%,26.8758,35928915,24.8661,668.2964,27761949,27158949,1.0222,4116890,760109,0.1516,0.0280,18.4632%,27.3795,17303813,22.7649,623.2924
