Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
traces,fp_13_trace,84.63656806945801,Pass,457.5458331108093,40000016,23234500,1.7216,6454282,947424,0.2778,0.0408,14.6790%,23.6856,19206541,20.2724,480.1633,20000016,11464755,1.7445,3233671,474458,0.2821,0.0414,14.6724%,23.7229,9461488,19.9417,473.0740
traces,media_3_trace,113.6968765258789,Pass,279.12581396102905,20000046,7145711,2.7989,1130407,277643,0.1582,0.0389,24.5613%,13.8821,4700912,16.9315,235.0451,10000046,3437698,2.9089,568763,139210,0.1654,0.0405,24.4759%,13.9209,2351620,16.8926,235.1609
traces,infra_15_trace,101.22027969360352,Pass,518.1549162864685,50000052,46242197,1.0813,6957507,826387,0.1505,0.0179,11.8776%,16.5277,42246658,51.1221,844.9323,25000052,9863938,2.5345,3466846,372161,0.3515,0.0377,10.7349%,14.8864,7792449,20.9384,311.6973
traces,web_25_trace,46.08135795593262,Pass,189.7980399131775,14999989,13438946,1.1162,2548670,430293,0.1896,0.0320,16.8830%,28.6862,9557045,22.2106,637.1368,7999989,5903412,1.3551,1342253,218879,0.2274,0.0371,16.3068%,27.3599,4855206,22.1821,606.9016
traces,compress_7_trace,399.4104585647583,Pass,1234.58438706398,130000052,34866062,3.7286,15042451,1147338,0.4314,0.0329,7.6273%,8.8257,18899699,16.4727,145.3822,65000052,16818597,3.8648,7447474,511273,0.4428,0.0304,6.8651%,7.8657,8803699,17.2192,135.4414
traces,int_36_trace,201.8018684387207,Pass,609.798553943634,53761949,61160228,0.8790,7755130,1585498,0.1268,0.0259,20.4445%,29.4911,38716111,24.4189,720.1396,27761949,28420067,0.9768,4116890,824608,0.1449,0.0290,20.0299%,29.7028,18632098,22.5951,671.1380
